32311.0  -20.0   -1.0 07:46:02.091 
32374.0  -20.0   -1.0 07:46:02.191 
32435.0  -20.0   -1.0 07:46:02.291 
32496.0  -20.0    0.0 07:46:02.391 
32558.0  -20.0    0.0 07:46:02.491 
32620.0  -20.0    0.0 07:46:02.591 
32680.0  -20.0    0.0 07:46:02.691 
32739.0  -20.0    0.0 07:46:02.791 
32797.0  -20.0    0.0 07:46:02.892 
32855.0  -20.0    0.0 07:46:02.991 
34263.0  -21.0   -1.0 07:46:05.763 
34288.0  -21.0   -1.0 07:46:05.793 
34313.0  -21.0    0.0 07:46:05.893 
34339.0  -21.0    0.0 07:46:05.993 
34364.0  -21.0    0.0 07:46:06.093 
34386.0  -21.0    0.0 07:46:06.193 
34403.0  -21.0   -1.2 07:46:06.293 
34417.0  -21.0   -2.3 07:46:06.393 
34429.0  -22.0   -4.5 07:46:06.493 
34438.0  -23.0   -7.2 07:46:06.593 
34444.0  -23.0  -11.0 07:46:06.693 
34448.0  -24.0  -15.8 07:46:06.793 
34448.0  -24.0  -21.5 07:46:06.893 
34448.0  -24.0  -26.1 07:46:06.993 
34448.0  -24.0  -29.9 07:46:07.093 
34448.0  -24.0  -32.5 07:46:07.193 
34447.0  -24.0  -34.2 07:46:07.293 
34448.0  -24.0  -34.9 07:46:07.393 
34448.0  -24.0  -34.9 07:46:07.493 
34448.0  -24.0  -34.8 07:46:07.593 
34448.0  -24.0  -35.3 07:46:07.694 
34448.0  -24.0  -36.8 07:46:07.793 
34448.0  -24.0  -39.3 07:46:07.893 
34448.0  -24.0  -42.9 07:46:07.994 
34448.0  -24.0  -47.4 07:46:08.094 
34448.0  -24.0  -50.9 07:46:08.194 
34448.0  -24.0  -53.3 07:46:08.294 
34448.0  -24.0  -54.8 07:46:08.394 
34448.0  -24.0  -55.4 07:46:08.494 
34448.0  -24.0  -55.4 07:46:08.594 
34448.0  -24.0  -55.3 07:46:08.694 
34448.0  -24.0  -56.0 07:46:08.794 
34448.0  -24.0  -57.8 07:46:08.894 
34448.0  -24.0  -60.6 07:46:08.994 
34448.0  -24.0  -64.4 07:46:09.094 
34448.0  -24.0  -67.0 07:46:09.194 
34448.0  -24.0  -68.7 07:46:09.294 
34448.0  -24.0  -69.4 07:46:09.394 
34448.0  -24.0  -69.3 07:46:09.494 
34448.0  -24.0  -70.1 07:46:09.594 
34448.0  -24.0  -71.8 07:46:09.694 
34448.0  -24.0  -74.7 07:46:09.794 
34448.0  -24.0  -78.4 07:46:09.894 
34448.0  -24.0  -81.1 07:46:09.994 
34448.0  -24.0  -82.7 07:46:10.094 
34448.0  -24.0  -83.4 07:46:10.194 
34448.0  -24.0  -83.5 07:46:10.294 
34448.0  -24.0  -83.4 07:46:10.395 
34448.0  -24.0  -84.1 07:46:10.495 
34448.0  -24.0  -85.9 07:46:10.595 
34448.0  -24.0  -88.6 07:46:10.695 
34448.0  -24.0  -90.2 07:46:10.795 
34448.0  -24.0  -90.8 07:46:10.895 
34448.0  -24.0  -90.7 07:46:10.995 
34448.0  -24.0  -91.8 07:46:11.095 
34448.0  -24.0  -93.5 07:46:11.195 
34448.0  -24.0  -96.0 07:46:11.295 
34448.0  -24.0  -97.6 07:46:11.395 
34448.0  -24.0  -98.1 07:46:11.495 
34448.0  -24.0  -98.1 07:46:11.595 
34448.0  -24.0  -98.1 07:46:11.695 
34448.0  -24.0  -98.0 07:46:11.795 
34448.0  -24.0  -98.8 07:46:11.895 
34448.0  -24.0 -100.7 07:46:11.995 
34448.0  -24.0 -101.7 07:46:12.095 
34448.0  -24.0 -101.8 07:46:12.195 
34448.0  -24.0 -101.8 07:46:12.295 
34448.0  -24.0 -101.9 07:46:12.395 
34448.0  -24.0 -101.9 07:46:12.495 
34448.0  -24.0 -101.4 07:46:12.595 
34448.0  -24.0 -101.0 07:46:12.695 
34448.0  -24.0 -101.0 07:46:12.796 
34448.0  -24.0 -101.0 07:46:12.896 
34448.0  -24.0 -101.0 07:46:12.996 
34448.0  -24.0 -100.4 07:46:13.095 
34448.0  -24.0  -99.8 07:46:13.196 
34448.0  -24.0  -99.8 07:46:13.296 
34448.0  -24.0  -99.8 07:46:13.396 
34448.0  -24.0  -99.8 07:46:13.496 
34448.0  -24.0  -99.7 07:46:13.596 
34447.0  -27.0  -99.7 07:46:13.696 
34446.0  -34.0  -99.7 07:46:13.796 
34445.0  -43.0  -99.7 07:46:13.896 
34443.0  -55.0  -99.7 07:46:13.996 
34440.0  -70.0  -99.7 07:46:14.096 
34438.0  -88.0  -99.7 07:46:14.196 
34434.0 -109.0  -99.7 07:46:14.296 
34431.0 -132.0  -99.7 07:46:14.396 
34426.0 -159.0  -99.7 07:46:14.496 
34422.0 -189.0  -99.8 07:46:14.597 
34416.0 -221.0  -99.8 07:46:14.696 
34411.0 -257.0  -99.8 07:46:14.796 
34405.0 -295.0  -99.8 07:46:14.896 
34398.0 -337.0  -99.8 07:46:14.997 
34391.0 -382.0  -99.8 07:46:15.097 
34383.0 -429.0  -99.8 07:46:15.197 
34375.0 -477.0  -99.8 07:46:15.297 
34368.0 -523.0  -99.8 07:46:15.397 
34361.0 -567.0  -99.8 07:46:15.497 
34355.0 -606.0  -99.9 07:46:15.597 
34349.0 -641.0  -99.7 07:46:15.697 
34344.0 -675.0  -99.8 07:46:15.797 
34338.0 -713.0  -99.8 07:46:15.897 
34331.0 -754.0  -99.8 07:46:15.997 
34324.0 -797.0  -99.8 07:46:16.097 
34317.0 -844.0  -99.8 07:46:16.197 
34309.0 -893.0  -99.8 07:46:16.297 
34301.0 -944.0  -99.8 07:46:16.397 
34293.0 -993.0  -99.9 07:46:16.497 
34285.0 -1040.0  -99.8 07:46:16.597 
34278.0 -1085.0  -99.8 07:46:16.697 
34271.0 -1128.0  -99.7 07:46:16.797 
34265.0 -1167.0  -99.8 07:46:16.897 
34259.0 -1202.0  -99.8 07:46:16.997 
34254.0 -1236.0  -99.5 07:46:17.097 
34250.0 -1266.0  -98.8 07:46:17.197 
34246.0 -1293.0  -98.8 07:46:17.297 
34243.0 -1317.0  -98.6 07:46:17.397 
34240.0 -1339.0  -98.6 07:46:17.498 
34237.0 -1358.0  -98.6 07:46:17.598 
34234.0 -1381.0  -98.6 07:46:17.697 
34230.0 -1407.0  -98.5 07:46:17.797 
34226.0 -1436.0  -98.6 07:46:17.898 
34222.0 -1467.0  -98.5 07:46:17.998 
34217.0 -1502.0  -98.5 07:46:18.098 
34212.0 -1539.0  -98.5 07:46:18.198 
34207.0 -1580.0  -98.5 07:46:18.298 
34201.0 -1623.0  -98.5 07:46:18.398 
34194.0 -1669.0  -98.5 07:46:18.498 
34188.0 -1717.0  -98.5 07:46:18.598 
34181.0 -1764.0  -98.5 07:46:18.698 
34175.0 -1807.0  -98.4 07:46:18.798 
34170.0 -1846.0  -98.6 07:46:18.898 
34165.0 -1882.0  -98.5 07:46:18.998 
34160.0 -1918.0  -98.5 07:46:19.098 
34155.0 -1955.0  -98.5 07:46:19.198 
34150.0 -1994.0  -98.5 07:46:19.298 
34144.0 -2037.0  -98.5 07:46:19.398 
34138.0 -2081.0  -98.5 07:46:19.498 
34132.0 -2126.0  -98.5 07:46:19.598 
34126.0 -2169.0  -98.5 07:46:19.698 
34120.0 -2211.0  -98.5 07:46:19.798 
34115.0 -2252.0  -98.5 07:46:19.899 
34109.0 -2292.0  -98.5 07:46:19.999 
34104.0 -2333.0  -98.5 07:46:20.098 
34098.0 -2375.0  -98.5 07:46:20.198 
34092.0 -2417.0  -98.5 07:46:20.298 
34086.0 -2460.0  -98.5 07:46:20.398 
34081.0 -2502.0  -98.5 07:46:20.498 
34075.0 -2544.0  -98.5 07:46:20.599 
34069.0 -2587.0  -98.5 07:46:20.699 
34063.0 -2630.0  -98.5 07:46:20.799 
34057.0 -2674.0  -98.5 07:46:20.899 
34051.0 -2719.0  -98.5 07:46:20.999 
34045.0 -2763.0  -98.5 07:46:21.099 
34039.0 -2807.0  -98.5 07:46:21.199 
34033.0 -2850.0  -98.4 07:46:21.299 
34027.0 -2893.0  -98.5 07:46:21.399 
34021.0 -2935.0  -98.5 07:46:21.499 
34016.0 -2977.0  -98.5 07:46:21.599 
34010.0 -3020.0  -98.5 07:46:21.699 
34004.0 -3062.0  -98.5 07:46:21.799 
33998.0 -3104.0  -98.5 07:46:21.899 
33993.0 -3146.0  -98.5 07:46:21.999 
33987.0 -3188.0  -98.5 07:46:22.099 
33981.0 -3230.0  -98.5 07:46:22.199 
33975.0 -3272.0  -98.5 07:46:22.300 
33970.0 -3314.0  -98.4 07:46:22.399 
33964.0 -3356.0  -98.5 07:46:22.499 
33958.0 -3399.0  -98.5 07:46:22.599 
33952.0 -3441.0  -98.4 07:46:22.700 
33947.0 -3484.0  -98.4 07:46:22.800 
33941.0 -3525.0  -98.4 07:46:22.900 
33935.0 -3567.0  -98.4 07:46:23.000 
33930.0 -3609.0  -98.3 07:46:23.100 
33924.0 -3650.0  -98.3 07:46:23.200 
33919.0 -3691.0  -98.3 07:46:23.300 
33913.0 -3733.0  -98.3 07:46:23.400 
33908.0 -3774.0  -98.3 07:46:23.500 
33902.0 -3815.0  -98.4 07:46:23.600 
33896.0 -3856.0  -98.4 07:46:23.700 
33891.0 -3898.0  -98.3 07:46:23.800 
33885.0 -3941.0  -98.3 07:46:23.900 
33880.0 -3982.0  -98.5 07:46:24.000 
33874.0 -4024.0  -98.5 07:46:24.100 
33868.0 -4066.0  -98.5 07:46:24.200 
33862.0 -4107.0  -98.5 07:46:24.300 
33857.0 -4149.0  -98.5 07:46:24.400 
33851.0 -4191.0  -98.5 07:46:24.501 
33845.0 -4233.0  -98.5 07:46:24.601 
33840.0 -4275.0  -98.5 07:46:24.701 
33834.0 -4317.0  -98.5 07:46:24.800 
33828.0 -4359.0  -98.5 07:46:24.901 
33822.0 -4402.0  -98.5 07:46:25.001 
33816.0 -4444.0  -98.5 07:46:25.101 
33811.0 -4486.0  -98.5 07:46:25.201 
33805.0 -4528.0  -98.5 07:46:25.301 
33799.0 -4571.0  -98.6 07:46:25.401 
33793.0 -4613.0  -98.6 07:46:25.501 
33787.0 -4655.0  -98.5 07:46:25.601 
33782.0 -4697.0  -98.6 07:46:25.701 
33776.0 -4740.0  -98.6 07:46:25.801 
33770.0 -4781.0  -98.6 07:46:25.901 
33764.0 -4823.0  -98.6 07:46:26.001 
33759.0 -4864.0  -98.6 07:46:26.101 
33753.0 -4905.0  -98.6 07:46:26.201 
33747.0 -4947.0  -98.6 07:46:26.301 
33741.0 -4988.0  -98.6 07:46:26.401 
33736.0 -5030.0  -98.6 07:46:26.501 
33730.0 -5072.0  -98.6 07:46:26.601 
33724.0 -5113.0  -98.5 07:46:26.701 
33719.0 -5154.0  -98.5 07:46:26.801 
33713.0 -5198.0  -98.5 07:46:26.901 
33707.0 -5241.0  -98.5 07:46:27.002 
33701.0 -5284.0  -98.5 07:46:27.101 
33695.0 -5327.0  -98.5 07:46:27.201 
33689.0 -5369.0  -98.5 07:46:27.301 
33683.0 -5413.0  -98.5 07:46:27.402 
33677.0 -5456.0  -98.5 07:46:27.502 
33672.0 -5499.0  -98.5 07:46:27.602 
33666.0 -5541.0  -98.5 07:46:27.702 
33660.0 -5583.0  -98.5 07:46:27.802 
33654.0 -5627.0  -98.5 07:46:27.902 
33648.0 -5670.0  -98.5 07:46:28.002 
33642.0 -5713.0  -98.5 07:46:28.102 
33636.0 -5756.0  -98.5 07:46:28.202 
33630.0 -5799.0  -98.5 07:46:28.302 
33625.0 -5842.0  -98.5 07:46:28.402 
33619.0 -5885.0  -98.5 07:46:28.502 
33613.0 -5929.0  -98.5 07:46:28.602 
33607.0 -5972.0  -98.5 07:46:28.702 
33601.0 -6015.0  -98.5 07:46:28.802 
33595.0 -6058.0  -98.5 07:46:28.902 
33589.0 -6100.0  -98.5 07:46:29.002 
33584.0 -6139.0  -98.5 07:46:29.102 
33579.0 -6175.0  -98.3 07:46:29.202 
33575.0 -6208.0  -97.3 07:46:29.302 
33572.0 -6238.0  -95.5 07:46:29.402 
33570.0 -6265.0  -94.6 07:46:29.502 
33568.0 -6290.0  -94.3 07:46:29.602 
33567.0 -6312.0  -94.3 07:46:29.702 
33566.0 -6330.0  -94.3 07:46:29.802 
33565.0 -6345.0  -94.3 07:46:29.902 
33564.0 -6358.0  -94.2 07:46:30.003 
33564.0 -6368.0  -94.2 07:46:30.103 
33563.0 -6375.0  -94.2 07:46:30.203 
33563.0 -6385.0  -94.2 07:46:30.303 
33562.0 -6398.0  -94.2 07:46:30.403 
33561.0 -6414.0  -94.2 07:46:30.503 
33560.0 -6433.0  -94.2 07:46:30.603 
33559.0 -6455.0  -94.2 07:46:30.703 
33557.0 -6480.0  -94.2 07:46:30.803 
33555.0 -6508.0  -94.1 07:46:30.903 
33554.0 -6538.0  -94.1 07:46:31.003 
33552.0 -6572.0  -94.1 07:46:31.103 
33549.0 -6609.0  -94.1 07:46:31.203 
33547.0 -6649.0  -94.1 07:46:31.303 
33545.0 -6691.0  -94.1 07:46:31.403 
33542.0 -6737.0  -94.0 07:46:31.503 
33539.0 -6785.0  -94.1 07:46:31.603 
33536.0 -6833.0  -94.2 07:46:31.703 
33534.0 -6877.0  -94.0 07:46:31.803 
33531.0 -6921.0  -94.0 07:46:31.903 
33529.0 -6964.0  -94.0 07:46:32.003 
33526.0 -7006.0  -94.0 07:46:32.103 
33524.0 -7048.0  -94.0 07:46:32.203 
33521.0 -7090.0  -94.0 07:46:32.304 
33519.0 -7134.0  -94.0 07:46:32.403 
33516.0 -7178.0  -94.0 07:46:32.504 
33513.0 -7224.0  -94.0 07:46:32.604 
33511.0 -7270.0  -94.0 07:46:32.704 
33508.0 -7316.0  -94.0 07:46:32.804 
33506.0 -7361.0  -94.0 07:46:32.904 
33503.0 -7406.0  -94.0 07:46:33.004 
33501.0 -7447.0  -94.0 07:46:33.104 
33498.0 -7487.0  -94.0 07:46:33.204 
33496.0 -7528.0  -94.0 07:46:33.304 
33494.0 -7571.0  -94.0 07:46:33.404 
33491.0 -7614.0  -94.0 07:46:33.504 
33489.0 -7656.0  -94.0 07:46:33.604 
33486.0 -7700.0  -94.0 07:46:33.704 
33484.0 -7744.0  -94.0 07:46:33.804 
33481.0 -7790.0  -94.0 07:46:33.904 
33478.0 -7836.0  -94.0 07:46:34.004 
33476.0 -7883.0  -94.0 07:46:34.105 
33473.0 -7929.0  -94.0 07:46:34.205 
33470.0 -7976.0  -94.0 07:46:34.304 
33468.0 -8022.0  -94.0 07:46:34.404 
33465.0 -8068.0  -94.0 07:46:34.504 
33462.0 -8114.0  -94.0 07:46:34.604 
33460.0 -8161.0  -94.0 07:46:34.705 
33457.0 -8207.0  -94.0 07:46:34.805 
33454.0 -8253.0  -94.0 07:46:34.905 
33452.0 -8299.0  -94.0 07:46:35.005 
33449.0 -8346.0  -94.0 07:46:35.105 
33446.0 -8392.0  -94.0 07:46:35.205 
33444.0 -8436.0  -94.0 07:46:35.305 
33441.0 -8480.0  -94.0 07:46:35.405 
33438.0 -8526.0  -94.0 07:46:35.505 
33436.0 -8572.0  -94.0 07:46:35.605 
33433.0 -8619.0  -94.0 07:46:35.705 
33430.0 -8666.0  -94.0 07:46:35.805 
33428.0 -8712.0  -94.0 07:46:35.905 
33425.0 -8758.0  -94.0 07:46:36.005 
33422.0 -8805.0  -94.0 07:46:36.105 
33420.0 -8851.0  -94.0 07:46:36.205 
33417.0 -8897.0  -94.0 07:46:36.305 
33415.0 -8943.0  -93.9 07:46:36.405 
33412.0 -8988.0  -94.0 07:46:36.505 
33409.0 -9034.0  -94.0 07:46:36.605 
33407.0 -9080.0  -94.0 07:46:36.705 
33404.0 -9126.0  -94.0 07:46:36.805 
33401.0 -9172.0  -94.0 07:46:36.905 
33399.0 -9220.0  -94.0 07:46:37.005 
33396.0 -9268.0  -94.0 07:46:37.105 
33393.0 -9316.0  -94.0 07:46:37.206 
33390.0 -9363.0  -94.0 07:46:37.306 
33388.0 -9411.0  -94.0 07:46:37.406 
33385.0 -9459.0  -94.0 07:46:37.506 
33382.0 -9506.0  -94.0 07:46:37.606 
33379.0 -9553.0  -94.0 07:46:37.706 
33377.0 -9600.0  -94.0 07:46:37.806 
33374.0 -9647.0  -94.0 07:46:37.906 
33371.0 -9693.0  -94.0 07:46:38.006 
33369.0 -9739.0  -94.0 07:46:38.106 
33366.0 -9786.0  -94.0 07:46:38.206 
33363.0 -9834.0  -94.0 07:46:38.306 
33361.0 -9881.0  -94.0 07:46:38.406 
33358.0 -9929.0  -94.0 07:46:38.506 
33355.0 -9976.0  -94.0 07:46:38.606 
33352.0 -10023.0  -94.0 07:46:38.706 
33350.0 -10070.0  -94.0 07:46:38.806 
33347.0 -10117.0  -94.0 07:46:38.906 
33344.0 -10164.0  -94.0 07:46:39.006 
33341.0 -10212.0  -94.0 07:46:39.106 
33339.0 -10259.0  -94.0 07:46:39.206 
33336.0 -10307.0  -94.0 07:46:39.308 
33333.0 -10354.0  -94.0 07:46:39.406 
33331.0 -10401.0  -94.0 07:46:39.506 
33328.0 -10449.0  -94.0 07:46:39.607 
33325.0 -10496.0  -94.0 07:46:39.707 
33322.0 -10544.0  -94.0 07:46:39.807 
33320.0 -10591.0  -94.0 07:46:39.906 
33317.0 -10639.0  -94.0 07:46:40.007 
33314.0 -10687.0  -94.0 07:46:40.107 
33311.0 -10735.0  -94.0 07:46:40.207 
33309.0 -10782.0  -94.0 07:46:40.307 
33306.0 -10830.0  -94.0 07:46:40.407 
33303.0 -10877.0  -94.0 07:46:40.507 
33300.0 -10924.0  -94.0 07:46:40.607 
33298.0 -10970.0  -94.0 07:46:40.707 
33295.0 -11017.0  -94.0 07:46:40.807 
33292.0 -11063.0  -94.0 07:46:40.907 
33290.0 -11109.0  -94.0 07:46:41.007 
33287.0 -11155.0  -94.0 07:46:41.107 
33284.0 -11202.0  -94.0 07:46:41.207 
33282.0 -11248.0  -94.0 07:46:41.307 
33279.0 -11294.0  -94.0 07:46:41.407 
33276.0 -11341.0  -94.0 07:46:41.507 
33274.0 -11387.0  -94.0 07:46:41.607 
33271.0 -11433.0  -94.0 07:46:41.707 
33268.0 -11480.0  -94.0 07:46:41.807 
33266.0 -11526.0  -94.0 07:46:41.907 
33263.0 -11572.0  -94.0 07:46:42.008 
33260.0 -11619.0  -94.0 07:46:42.108 
33258.0 -11665.0  -94.0 07:46:42.208 
33255.0 -11713.0  -94.0 07:46:42.308 
33252.0 -11761.0  -94.0 07:46:42.407 
33249.0 -11809.0  -94.0 07:46:42.508 
33247.0 -11856.0  -94.0 07:46:42.608 
33244.0 -11904.0  -94.0 07:46:42.708 
33241.0 -11952.0  -94.0 07:46:42.808 
33238.0 -12000.0  -94.0 07:46:42.908 
33236.0 -12048.0  -94.0 07:46:43.008 
33233.0 -12096.0  -94.0 07:46:43.108 
33230.0 -12144.0  -94.0 07:46:43.208 
33227.0 -12192.0  -94.0 07:46:43.308 
33224.0 -12240.0  -94.0 07:46:43.408 
33222.0 -12287.0  -94.0 07:46:43.508 
33219.0 -12333.0  -94.0 07:46:43.608 
33216.0 -12379.0  -94.0 07:46:43.708 
33214.0 -12425.0  -94.0 07:46:43.808 
33211.0 -12472.0  -94.0 07:46:43.908 
33208.0 -12518.0  -94.0 07:46:44.008 
33206.0 -12564.0  -94.0 07:46:44.108 
33203.0 -12611.0  -94.0 07:46:44.208 
33200.0 -12659.0  -94.0 07:46:44.308 
33198.0 -12706.0  -94.0 07:46:44.409 
33195.0 -12754.0  -94.0 07:46:44.509 
33192.0 -12802.0  -94.0 07:46:44.609 
33189.0 -12850.0  -94.0 07:46:44.709 
33187.0 -12898.0  -94.0 07:46:44.809 
33184.0 -12946.0  -94.0 07:46:44.909 
33181.0 -12994.0  -94.0 07:46:45.009 
33178.0 -13042.0  -94.0 07:46:45.109 
33175.0 -13089.0  -94.0 07:46:45.209 
33173.0 -13137.0  -94.0 07:46:45.309 
33170.0 -13185.0  -94.0 07:46:45.409 
33167.0 -13233.0  -94.0 07:46:45.509 
33164.0 -13281.0  -94.0 07:46:45.609 
33162.0 -13329.0  -94.0 07:46:45.709 
33159.0 -13377.0  -94.0 07:46:45.809 
33156.0 -13425.0  -94.0 07:46:45.909 
33153.0 -13473.0  -94.0 07:46:46.009 
33151.0 -13521.0  -94.0 07:46:46.109 
33148.0 -13569.0  -94.0 07:46:46.209 
33145.0 -13616.0  -94.0 07:46:46.309 
33142.0 -13664.0  -94.0 07:46:46.409 
33140.0 -13712.0  -94.0 07:46:46.509 
33137.0 -13760.0  -94.0 07:46:46.609 
33134.0 -13808.0  -94.0 07:46:46.709 
33131.0 -13856.0  -94.0 07:46:46.809 
33129.0 -13904.0  -94.0 07:46:46.910 
33126.0 -13952.0  -94.0 07:46:47.010 
33123.0 -14000.0  -94.0 07:46:47.110 
33120.0 -14048.0  -94.0 07:46:47.209 
33117.0 -14096.0  -94.0 07:46:47.309 
33115.0 -14143.0  -94.0 07:46:47.410 
33112.0 -14191.0  -94.0 07:46:47.510 
33109.0 -14239.0  -94.0 07:46:47.610 
33106.0 -14287.0  -94.0 07:46:47.710 
33104.0 -14335.0  -94.0 07:46:47.810 
33101.0 -14383.0  -94.0 07:46:47.910 
33098.0 -14431.0  -94.0 07:46:48.010 
33095.0 -14479.0  -94.0 07:46:48.110 
33093.0 -14526.0  -94.0 07:46:48.210 
33090.0 -14573.0  -94.0 07:46:48.310 
33087.0 -14621.0  -94.0 07:46:48.410 
33084.0 -14669.0  -94.0 07:46:48.510 
33082.0 -14716.0  -94.0 07:46:48.610 
33079.0 -14762.0  -94.0 07:46:48.710 
33077.0 -14806.0  -93.9 07:46:48.810 
33074.0 -14849.0  -94.0 07:46:48.910 
33072.0 -14893.0  -94.0 07:46:49.010 
33069.0 -14937.0  -94.0 07:46:49.110 
33066.0 -14982.0  -94.0 07:46:49.210 
33064.0 -15027.0  -94.0 07:46:49.310 
33061.0 -15072.0  -94.0 07:46:49.411 
33059.0 -15117.0  -94.0 07:46:49.510 
33056.0 -15163.0  -94.0 07:46:49.610 
33053.0 -15209.0  -94.0 07:46:49.710 
33051.0 -15255.0  -94.0 07:46:49.811 
33048.0 -15301.0  -94.0 07:46:49.911 
33045.0 -15348.0  -94.0 07:46:50.011 
33043.0 -15394.0  -94.0 07:46:50.111 
33040.0 -15440.0  -94.0 07:46:50.211 
33037.0 -15486.0  -94.0 07:46:50.311 
33035.0 -15533.0  -94.0 07:46:50.411 
33032.0 -15579.0  -94.0 07:46:50.511 
33029.0 -15625.0  -94.0 07:46:50.611 
33027.0 -15672.0  -94.0 07:46:50.711 
33024.0 -15718.0  -94.0 07:46:50.811 
33021.0 -15764.0  -94.0 07:46:50.911 
33019.0 -15810.0  -94.0 07:46:51.011 
33016.0 -15857.0  -94.0 07:46:51.111 
33013.0 -15903.0  -94.0 07:46:51.211 
33011.0 -15949.0  -94.0 07:46:51.311 
33008.0 -15995.0  -94.0 07:46:51.411 
33005.0 -16042.0  -94.0 07:46:51.511 
33003.0 -16088.0  -94.0 07:46:51.611 
33000.0 -16134.0  -94.0 07:46:51.712 
32997.0 -16180.0  -94.0 07:46:51.812 
32995.0 -16227.0  -94.0 07:46:51.912 
32992.0 -16273.0  -94.0 07:46:52.012 
32989.0 -16319.0  -94.0 07:46:52.111 
32987.0 -16366.0  -94.0 07:46:52.212 
32984.0 -16412.0  -94.0 07:46:52.312 
32981.0 -16458.0  -94.0 07:46:52.412 
32979.0 -16504.0  -94.0 07:46:52.512 
32976.0 -16551.0  -94.0 07:46:52.612 
32973.0 -16597.0  -94.0 07:46:52.712 
32971.0 -16643.0  -94.0 07:46:52.812 
32968.0 -16690.0  -94.0 07:46:52.912 
32965.0 -16736.0  -94.0 07:46:53.012 
32963.0 -16782.0  -94.0 07:46:53.112 
32960.0 -16829.0  -94.0 07:46:53.212 
32957.0 -16875.0  -94.0 07:46:53.312 
32955.0 -16921.0  -94.0 07:46:53.412 
32952.0 -16968.0  -94.0 07:46:53.512 
32949.0 -17014.0  -94.0 07:46:53.612 
32947.0 -17060.0  -94.0 07:46:53.712 
32944.0 -17106.0  -94.0 07:46:53.812 
32941.0 -17153.0  -94.0 07:46:53.912 
32939.0 -17199.0  -94.0 07:46:54.012 
32936.0 -17245.0  -94.0 07:46:54.113 
32933.0 -17292.0  -94.0 07:46:54.213 
32931.0 -17338.0  -94.0 07:46:54.313 
32928.0 -17384.0  -94.0 07:46:54.413 
32925.0 -17431.0  -94.0 07:46:54.513 
32923.0 -17477.0  -94.0 07:46:54.613 
32920.0 -17524.0  -94.0 07:46:54.713 
32917.0 -17570.0  -94.0 07:46:54.813 
32915.0 -17616.0  -94.0 07:46:54.913 
32912.0 -17662.0  -94.0 07:46:55.013 
32909.0 -17709.0  -94.0 07:46:55.113 
32907.0 -17755.0  -94.0 07:46:55.213 
32904.0 -17801.0  -94.0 07:46:55.313 
32901.0 -17848.0  -94.0 07:46:55.413 
32899.0 -17894.0  -94.0 07:46:55.513 
32896.0 -17941.0  -94.0 07:46:55.613 
32893.0 -17988.0  -94.0 07:46:55.713 
32890.0 -18036.0  -94.0 07:46:55.813 
32888.0 -18084.0  -94.0 07:46:55.913 
32885.0 -18133.0  -94.0 07:46:56.013 
32882.0 -18181.0  -94.0 07:46:56.113 
32879.0 -18230.0  -94.0 07:46:56.213 
32876.0 -18278.0  -94.0 07:46:56.313 
32873.0 -18328.0  -94.0 07:46:56.413 
32871.0 -18378.0  -94.0 07:46:56.513 
32868.0 -18429.0  -94.0 07:46:56.614 
32865.0 -18480.0  -94.0 07:46:56.714 
32862.0 -18531.0  -94.0 07:46:56.814 
32859.0 -18581.0  -94.0 07:46:56.913 
32856.0 -18631.0  -94.0 07:46:57.014 
32853.0 -18681.0  -94.0 07:46:57.114 
32850.0 -18731.0  -94.0 07:46:57.214 
32847.0 -18781.0  -94.0 07:46:57.313 
32844.0 -18832.0  -94.0 07:46:57.414 
32842.0 -18882.0  -94.0 07:46:57.514 
32839.0 -18932.0  -94.0 07:46:57.614 
32836.0 -18982.0  -94.0 07:46:57.714 
32833.0 -19032.0  -94.0 07:46:57.814 
32830.0 -19082.0  -94.0 07:46:57.914 
32827.0 -19132.0  -94.0 07:46:58.014 
32824.0 -19183.0  -94.0 07:46:58.114 
32821.0 -19233.0  -94.0 07:46:58.214 
32818.0 -19284.0  -94.0 07:46:58.314 
32815.0 -19334.0  -94.0 07:46:58.414 
32813.0 -19384.0  -94.0 07:46:58.514 
32810.0 -19434.0  -94.0 07:46:58.614 
32807.0 -19484.0  -94.0 07:46:58.714 
32804.0 -19535.0  -94.0 07:46:58.814 
32801.0 -19587.0  -94.0 07:46:58.914 
32798.0 -19640.0  -94.0 07:46:59.014 
32795.0 -19693.0  -94.0 07:46:59.115 
32791.0 -19748.0  -94.0 07:46:59.215 
32788.0 -19804.0  -94.0 07:46:59.314 
32785.0 -19860.0  -94.0 07:46:59.414 
32782.0 -19915.0  -94.0 07:46:59.515 
32779.0 -19971.0  -94.0 07:46:59.615 
32775.0 -20027.0  -94.0 07:46:59.715 
32772.0 -20082.0  -94.0 07:46:59.815 
32769.0 -20138.0  -94.0 07:46:59.915 
32766.0 -20193.0  -94.0 07:47:00.015 
32763.0 -20249.0  -94.0 07:47:00.115 
32759.0 -20305.0  -94.0 07:47:00.215 
32756.0 -20360.0  -94.0 07:47:00.317 
32753.0 -20416.0  -94.0 07:47:00.415 
32750.0 -20472.0  -94.0 07:47:00.515 
32747.0 -20527.0  -94.0 07:47:00.615 
32743.0 -20584.0  -94.0 07:47:00.715 
32740.0 -20640.0  -94.0 07:47:00.815 
32737.0 -20695.0  -94.0 07:47:00.915 
32734.0 -20747.0  -94.0 07:47:01.015 
32731.0 -20797.0  -93.9 07:47:01.115 
